Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Galicia,Pontevedra,Neves (As),"42,08818","-8,415079","162,8347",4466,2188,2278,No
Galicia,Pontevedra,Nigrán,"42,1452","-8,807062","56,04147",18021,8875,9146,No
Galicia,Pontevedra,Oia,"42,00307","-8,875215","24,84615",3227,1622,1605,No
Galicia,Pontevedra,Pazos de Borbén,"42,29383","-8,531596","236,8124",3170,1510,1660,No
Galicia,Pontevedra,Poio,"42,44446","-8,715083","195,026",16043,7903,8140,No
Galicia,Pontevedra,Ponte Caldelas,"42,38924","-8,503109","292,4084",6422,3098,3324,No
Galicia,Pontevedra,Ponteareas,"42,17637","-8,502382","41,39864",23172,11325,11847,No
Galicia,Pontevedra,Pontecesures,"42,71667","-8,65","19,25962",3145,1570,1575,No
Galicia,Pontevedra,Pontevedra,"42,43362","-8,648053","18,60786",81576,38662,42914,Si
Galicia,Pontevedra,Porriño (O),"42,16036","-8,619299","40,00508",17475,8585,8890,No
Galicia,Pontevedra,Portas,"42,58333","-8,666667","129,5794",3089,1457,1632,No
Galicia,Pontevedra,Redondela,"42,28379","-8,607425","15,94175",30001,14684,15317,No
Galicia,Pontevedra,Ribadumia,"42,51466","-8,757588","26,51637",4874,2338,2536,No
Galicia,Pontevedra,Rodeiro,"42,64951","-7,949817","630,3114",3143,1579,1564,No
Galicia,Pontevedra,Rosal (O),"41,93539","-8,83549","28,4151",6570,3246,3324,No
Galicia,Pontevedra,Salceda de Caselas,"42,10196","-8,558377","75,80363",8289,4189,4100,No
Galicia,Pontevedra,Salvaterra de Miño,"42,08197","-8,499002","32,76922",9293,4634,4659,No
Galicia,Pontevedra,Sanxenxo,"42,39948","-8,806928","7,093974",17315,8511,8804,No
Galicia,Pontevedra,Silleda,"42,69791","-8,248382","483,7768",9248,4521,4727,No
Galicia,Pontevedra,Soutomaior,"42,333","-8,567","118,3894",6867,3376,3491,No
Galicia,Pontevedra,Tomiño,"41,98744","-8,745583","40,81437",13315,6686,6629,No
Galicia,Pontevedra,Tui,"42,04621","-8,643768","43,46014",17262,8299,8963,No
Galicia,Pontevedra,Valga,"42,69431","-8,639425","45,98117",6120,2998,3122,No
Galicia,Pontevedra,Vigo,"42,23136","-8,712447","104,1391",297332,141720,155612,No
Galicia,Pontevedra,Vila de Cruces,"42,79403","-8,170012","476,3511",6475,3177,3298,No
Galicia,Pontevedra,Vilaboa,"42,34724","-8,646326","72,6324",5978,2903,3075,No
Galicia,Pontevedra,Vilagarcía de Arousa,"42,59387","-8,765963","11,04834",37576,18110,19466,No
Galicia,Pontevedra,Vilanova de Arousa,"42,56221","-8,82772","5,737418",10719,5203,5516,No
Islas Baleares,Illes Balears,Alaior,"39,93064","4,139987",114,9257,4643,4614,No
Islas Baleares,Illes Balears,Alaró,"39,70685","2,790548","224,2227",5327,2629,2698,No
Islas Baleares,Illes Balears,Alcúdia,"39,85231","3,122027","15,67431",19071,9704,9367,No
Islas Baleares,Illes Balears,Algaida,"39,55969","2,892573","193,2809",5050,2632,2418,No
Islas Baleares,Illes Balears,Andratx,"39,5708","2,421365","60,20264",11685,5898,5787,No
Islas Baleares,Illes Balears,Ariany,"39,64943","3,11086","122,6419",872,461,411,No
Islas Baleares,Illes Balears,Artà,"39,69215","3,349073","130,6105",7411,3727,3684,No
Islas Baleares,Illes Balears,Banyalbufar,"39,68718","2,513457","109,7573",605,337,268,No
Islas Baleares,Illes Balears,Binissalem,"39,68446","2,847511","129,6953",7251,3625,3626,No
Islas Baleares,Illes Balears,Búger,"39,75927","2,985579","93,89581",1060,543,517,No
Islas Baleares,Illes Balears,Bunyola,"39,69663","2,699386","216,3141",6026,2996,3030,No
Islas Baleares,Illes Balears,Calvià,"39,56524","2,504216","114,0867",51774,26096,25678,No
Islas Baleares,Illes Balears,Campanet,"39,77475","2,965845","127,2656",2602,1290,1312,No
Islas Baleares,Illes Balears,Campos,"39,42727","3,021843","22,76925",9601,4883,4718,No
Islas Baleares,Illes Balears,Capdepera,"39,70133","3,435561","117,9911",11911,6059,5852,No
Islas Baleares,Illes Balears,Castell (Es),"39,8776","4,289603","19,78382",7892,4070,3822,No
Islas Baleares,Illes Balears,Ciutadella de Menorca,"40,00232","3,839262","26,66946",29160,14591,14569,No
Islas Baleares,Illes Balears,Consell,"39,67012","2,816188","148,8572",3515,1780,1735,No
Islas Baleares,Illes Balears,Costitx,"39,65622","2,949179","135,5031",1078,540,538,No
Islas Baleares,Illes Balears,Deyá,"39,74844","2,649177","185,4465",755,393,362,No
Islas Baleares,Illes Balears,Eivissa,"38,90886","1,432378","9,813921",48684,25131,23553,No
Islas Baleares,Illes Balears,Escorca,"39,8211","2,869478","690,5303",280,156,124,No
Islas Baleares,Illes Balears,Esporles,"39,66946","2,57915","187,8363",4808,2372,2436,No
Islas Baleares,Illes Balears,Estellencs,"39,65333","2,481678","151,0275",389,202,187,No
Islas Baleares,Illes Balears,Felanitx,"39,46876","3,148028","116,2949",18270,9489,8781,No
Islas Baleares,Illes Balears,Ferreries,"39,98328","4,010968","74,94495",4669,2388,2281,No
Islas Baleares,Illes Balears,Formentera,"38,6964","1,453135","21,56246",9552,5018,4534,No
Islas Baleares,Illes Balears,Fornalutx,"39,7826","2,741559","148,4023",758,381,377,No
Islas Baleares,Illes Balears,Inca,"39,71875","2,915544","116,5367",29308,14965,14343,No
Islas Baleares,Illes Balears,Lloret de Vistalegre,"39,61689","2,974723","159,5069",1275,659,616,No
Islas Baleares,Illes Balears,Lloseta,"39,71799","2,864577","166,5043",5704,2934,2770,No
Islas Baleares,Illes Balears,Llubí,"39,70045","3,004657","69,92153",2265,1134,1131,No
Islas Baleares,Illes Balears,Llucmajor,"39,48591","2,89485","138,0817",36078,18343,17735,No
Islas Baleares,Illes Balears,Manacor,"39,57434","3,20142","75,37592",40548,20494,20054,No
Islas Baleares,Illes Balears,Mancor de la Vall,"39,75063","2,873395","205,7321",1199,618,581,No
Islas Baleares,Illes Balears,Maó,"39,88961","4,264211","39,57444",29125,14453,14672,No
Islas Baleares,Illes Balears,Maria de la Salut,"39,67049","3,076207","86,95065",2150,1118,1032,No
Islas Baleares,Illes Balears,Marratxí,"39,64213","2,752193","125,666",33348,16855,16493,No
Islas Baleares,Illes Balears,Mercadal (Es),"39,99089","4,093808","58,13219",5292,2747,2545,No
Islas Baleares,Illes Balears,Migjorn Gran (Es),"39,94633","4,049105","114,6791",1523,759,764,No
Islas Baleares,Illes Balears,Montuïri,"39,57029","2,984617","152,9209",2827,1445,1382,No
Islas Baleares,Illes Balears,Muro,"39,73408","3,053606","62,19497",7144,3658,3486,No
Islas Baleares,Illes Balears,Palma,"39,56951","2,649966","31,92724",401270,197436,203834,Si
Islas Baleares,Illes Balears,Petra,"39,6091","3,112162","112,8493",2886,1431,1455,No
Islas Baleares,Illes Balears,Pobla (Sa),"39,77052","3,016888","24,64385",12766,6578,6188,No
Islas Baleares,Illes Balears,Pollença,"39,87775","3,017193","49,42315",17260,8720,8540,No
Islas Baleares,Illes Balears,Porreres,"39,51733","3,023831","130,0504",5428,2865,2563,No
Islas Baleares,Illes Balears,Puigpunyent,"39,62405","2,527614","221,9999",1867,942,925,No
Islas Baleares,Illes Balears,Salines (Ses),"39,339","3,051014","42,5712",5270,2715,2555,No
Islas Baleares,Illes Balears,Sant Antoni de Portmany,"38,98012","1,306587","4,347667",21852,11489,10363,No
Islas Baleares,Illes Balears,Sant Joan,"39,59594","3,039554","138,863",1962,986,976,No
Islas Baleares,Illes Balears,Sant Joan de Labritja,"39,07785","1,51227","189,9139",5541,2875,2666,No
Islas Baleares,Illes Balears,Sant Josep de sa Talaia,"38,92173","1,293443","201,3573",22171,11595,10576,No
Islas Baleares,Illes Balears,Sant Llorenç des Cardassar,"39,60896","3,284748","73,45789",8687,4442,4245,No
Islas Baleares,Illes Balears,Sant Lluís,"39,85266","4,259394","59,16509",6997,3560,3437,No
Islas Baleares,Illes Balears,Santa Eugènia,"39,62394","2,839166","130,224",1663,879,784,No
Islas Baleares,Illes Balears,Santa Eulalia del Río,"38,98257","1,530198","13,57007",31314,16093,15221,No
Islas Baleares,Illes Balears,Santa Margalida,"39,70306","3,103551","80,91718",11537,5962,5575,No
Islas Baleares,Illes Balears,Santa María del Camí,"39,6468","2,776213","128,8374",5992,3008,2984,No
Islas Baleares,Illes Balears,Santanyí,"39,35489","3,127745","62,64299",12664,6457,6207,No
Islas Baleares,Illes Balears,Selva,"39,75464","2,90122","193,6428",3515,1777,1738,No
Islas Baleares,Illes Balears,Sencelles,"39,64624","2,896189","117,951",3105,1593,1512,No
Islas Baleares,Illes Balears,Sineu,"39,64284","3,010996","141,6883",3520,1751,1769,No
Islas Baleares,Illes Balears,Sóller,"39,76583","2,714238","42,06099",13942,7049,6893,No
Islas Baleares,Illes Balears,Son Servera,"39,62423","3,356735","73,98268",12215,6179,6036,No
Islas Baleares,Illes Balears,Valldemossa,"39,71176","2,622538","415,1554",1995,1024,971,No
Islas Baleares,Illes Balears,Vilafranca de Bonany,"39,56957","3,084015","98,93115",2908,1457,1451,No
La Rioja,La Rioja,Ábalos,"42,57265","-2,710933","590,3367",387,239,148,No
La Rioja,La Rioja,Agoncillo,"42,44667","-2,290619","346,0684",1191,684,507,No
La Rioja,La Rioja,Aguilar del Río Alhama,"41,9618","-1,994517","642,4493",573,271,302,No
La Rioja,La Rioja,Ajamil de Cameros,"42,16764","-2,486093","1013,896",62,48,14,No
La Rioja,La Rioja,Albelda de Iregua,"42,35826","-2,473416","527,8994",3075,1601,1474,No
La Rioja,La Rioja,Alberite,"42,40607","-2,440523","451,6525",2668,1334,1334,No
La Rioja,La Rioja,Alcanadre,"42,40578","-2,118423","346,884",754,394,360,No
La Rioja,La Rioja,Aldeanueva de Ebro,"42,2292","-1,887112",347,2812,1489,1323,No
La Rioja,La Rioja,Alesanco,"42,41421","-2,8169","565,6456",482,251,231,No
La Rioja,La Rioja,Alesón,"42,40511","-2,690376","573,7119",132,69,63,No
La Rioja,La Rioja,Alfaro,"42,17858","-1,749326","308,5974",9883,5045,4838,No
La Rioja,La Rioja,Almarza de Cameros,"42,21799","-2,598178","1069,351",27,16,11,No
La Rioja,La Rioja,Anguciana,"42,57567","-2,908328","479,3135",523,299,224,No
La Rioja,La Rioja,Anguiano,"42,26134","-2,764917","652,6512",542,299,243,No
La Rioja,La Rioja,Arenzana de Abajo,"42,3866","-2,7191","546,6681",291,152,139,No
La Rioja,La Rioja,Arenzana de Arriba,"42,3876","-2,69415","597,5667",43,27,16,No
La Rioja,La Rioja,Arnedillo,"42,2122","-2,235894","671,225",472,230,242,No
La Rioja,La Rioja,Arnedo,"42,22784","-2,100014","529,8414",14457,7256,7201,No
La Rioja,La Rioja,Arrúbal,"42,43536","-2,25173","356,6617",475,253,222,No
La Rioja,La Rioja,Ausejo,"42,34546","-2,169606","559,8897",966,596,370,No
La Rioja,La Rioja,Autol,"42,21553","-2,006565","447,7715",4359,2259,2100,No
La Rioja,La Rioja,Azofra,"42,42418","-2,800831","549,5315",266,146,120,No
La Rioja,La Rioja,Badarán,"42,3673","-2,808181","626,2255",615,324,291,No
La Rioja,La Rioja,Bañares,"42,46864","-2,911659","594,9688",324,157,167,No
La Rioja,La Rioja,Baños de Río Tobía,"42,33489","-2,761148","579,7742",1728,868,860,No
La Rioja,La Rioja,Baños de Rioja,"42,51219","-2,945273","549,6365",93,57,36,No
La Rioja,La Rioja,Berceo,"42,33819","-2,852499","725,8651",190,113,77,No
La Rioja,La Rioja,Bergasa,"42,25214","-2,132939","659,4448",164,94,70,No
La Rioja,La Rioja,Bergasillas Bajera,"42,24489","-2,158813","835,3159",34,15,19,No
La Rioja,La Rioja,Bezares,"42,37076","-2,670013","691,6075",20,8,12,No
La Rioja,La Rioja,Bobadilla,"42,31765","-2,759309","575,4393",140,77,63,No
La Rioja,La Rioja,Brieva de Cameros,"42,16628","-2,800397","962,1104",59,38,21,No
La Rioja,La Rioja,Briñas,"42,60185","-2,830334","451,1893",260,136,124,No
La Rioja,La Rioja,Briones,"42,54424","-2,785056","502,3963",911,499,412,No
La Rioja,La Rioja,Cabezón de Cameros,"42,19762","-2,51906","933,9756",22,17,5,No
La Rioja,La Rioja,Calahorra,"42,30372","-1,965034","350,8057",24787,12329,12458,No
La Rioja,La Rioja,Camprovín,"42,35464","-2,722103","655,001",189,101,88,No
La Rioja,La Rioja,Canales de la Sierra,"42,14049","-3,024993","1034,365",80,49,31,No
La Rioja,La Rioja,Cañas,"42,39169","-2,846487","644,0715",95,44,51,No
La Rioja,La Rioja,Canillas de Río Tuerto,"42,39923","-2,841517","622,8653",46,22,24,No
La Rioja,La Rioja,Cárdenas,"42,37424","-2,767255","569,4557",182,90,92,No
La Rioja,La Rioja,Casalarreina,"42,54792","-2,913199","499,5124",1366,755,611,No
La Rioja,La Rioja,Castañares de Rioja,"42,5118","-2,931715","544,8438",392,174,218,No
La Rioja,La Rioja,Castroviejo,"42,33028","-2,661105","957,0941",64,38,26,No
La Rioja,La Rioja,Cellorigo,"42,62777","-2,99873","779,0795",15,7,8,No
La Rioja,La Rioja,Cenicero,"42,48131","-2,641844","433,9284",2187,1130,1057,No
La Rioja,La Rioja,Cervera del Río Alhama,"42,00699","-1,95191","533,9604",2923,1534,1389,No
La Rioja,La Rioja,Cidamón,"42,49515","-2,879802","584,6813",36,19,17,No
La Rioja,La Rioja,Cihuri,"42,56455","-2,9222","487,6716",218,123,95,No
La Rioja,La Rioja,Cirueña,"42,41072","-2,895997","753,5059",132,74,58,No
La Rioja,La Rioja,Clavijo,"42,34995","-2,425871","870,1968",276,156,120,No
La Rioja,La Rioja,Cordovín,"42,38482","-2,814371","591,1239",191,99,92,No
La Rioja,La Rioja,Corera,"42,34285","-2,219425","524,1997",277,152,125,No
La Rioja,La Rioja,Cornago,"42,06551","-2,093088","700,761",463,261,202,No
La Rioja,La Rioja,Corporales,"42,43361","-2,994002","729,3324",35,20,15,No
La Rioja,La Rioja,Cuzcurrita de Río Tirón,"42,54151","-2,963024","518,9031",551,292,259,No
La Rioja,La Rioja,Daroca de Rioja,"42,37144","-2,58142","718,0956",44,25,19,No
La Rioja,La Rioja,Enciso,"42,14893","-2,269399","800,3494",159,89,70,No
La Rioja,La Rioja,Entrena,"42,38834","-2,530942","556,1802",1487,783,704,No
La Rioja,La Rioja,Estollo,"42,32934","-2,850387","748,5827",102,61,41,No
La Rioja,La Rioja,Ezcaray,"42,32673","-3,013395","813,0378",2077,1097,980,No
La Rioja,La Rioja,Foncea,"42,61551","-3,038363","696,9241",96,50,46,No
La Rioja,La Rioja,Fonzaleche,"42,58122","-3,011809","558,2291",162,107,55,No
La Rioja,La Rioja,Fuenmayor,"42,467","-2,562578","436,0469",3238,1661,1577,No
La Rioja,La Rioja,Galbárruli,"42,62254","-2,961143","656,6448",64,39,25,No
La Rioja,La Rioja,Galilea,"42,34824","-2,235826","558,0848",389,199,190,No
La Rioja,La Rioja,Gallinero de Cameros,"42,17146","-2,617937","1052,772",25,17,8,No
La Rioja,La Rioja,Gimileo,"42,5504","-2,82106","480,4563",167,104,63,No
La Rioja,La Rioja,Grañón,"42,45045","-3,026787","728,1026",323,182,141,No
La Rioja,La Rioja,Grávalos,"42,10866","-2,001227","757,1207",248,131,117,No
La Rioja,La Rioja,Haro,"42,57721","-2,846298","478,9891",12261,6498,5763,No
La Rioja,La Rioja,Herce,"42,21436","-2,164783","592,4082",384,208,176,No
La Rioja,La Rioja,Herramélluri,"42,50209","-3,019801","572,0812",94,51,43,No
La Rioja,La Rioja,Hervías,"42,4481","-2,885615","655,4955",160,83,77,No
La Rioja,La Rioja,Hormilla,"42,43786","-2,774394","515,5236",453,245,208,No
La Rioja,La Rioja,Hormilleja,"42,45579","-2,730995","492,3883",173,94,79,No
La Rioja,La Rioja,Hornillos de Cameros,"42,21006","-2,419479","1145,726",13,5,8,No
La Rioja,La Rioja,Hornos de Moncalvillo,"42,39176","-2,585274","677,0172",95,52,43,No
La Rioja,La Rioja,Huércanos,"42,4291","-2,694138","514,9982",903,481,422,No
La Rioja,La Rioja,Igea,"42,07071","-2,010171","568,7258",706,406,300,No
La Rioja,La Rioja,Jalón de Cameros,"42,21824","-2,488461","869,4159",26,15,11,No
La Rioja,La Rioja,Laguna de Cameros,"42,1751","-2,542447","1043,967",143,86,57,No
La Rioja,La Rioja,Lagunilla del Jubera,"42,33369","-2,320709","612,0925",334,189,145,No
La Rioja,La Rioja,Lardero,"42,42645","-2,461432","438,448",7968,4087,3881,No
La Rioja,La Rioja,Ledesma de la Cogolla,"42,3204","-2,720068","748,3919",25,15,10,No
La Rioja,La Rioja,Leiva,"42,50365","-3,046514","586,0123",290,147,143,No
La Rioja,La Rioja,Leza de Río Leza,"42,32795","-2,405732","574,0675",52,31,21,No
La Rioja,La Rioja,Logroño,"42,46577","-2,449995","396,4728",152107,73813,78294,Si
La Rioja,La Rioja,Lumbreras,"42,105","-2,62399","1182,519",164,108,56,No
La Rioja,La Rioja,Manjarrés,"42,3926","-2,67522","630,46",148,84,64,No
La Rioja,La Rioja,Mansilla de la Sierra,"42,15337","-2,945217","959,0128",69,47,22,No
La Rioja,La Rioja,Manzanares de Rioja,"42,39614","-2,895233","800,946",100,57,43,No
La Rioja,La Rioja,Matute,"42,29838","-2,795419","685,0762",151,75,76,No
La Rioja,La Rioja,Medrano,"42,38266","-2,55403","599,9323",283,151,132,No
La Rioja,La Rioja,Munilla,"42,18866","-2,295301","801,2989",123,58,65,No
La Rioja,La Rioja,Murillo de Río Leza,"42,40302","-2,324659","409,3719",1781,959,822,No
La Rioja,La Rioja,Muro de Aguas,"42,13338","-2,109735","881,153",60,36,24,No
La Rioja,La Rioja,Muro en Cameros,"42,22531","-2,528894","1102,083",39,25,14,No
La Rioja,La Rioja,Nájera,"42,41604","-2,734324","491,8676",8474,4252,4222,No
La Rioja,La Rioja,Nalda,"42,33414","-2,486961","621,6317",1071,600,471,No
La Rioja,La Rioja,Navajún,"41,96408","-2,098725","927,8933",18,14,4,No
La Rioja,La Rioja,Navarrete,"42,43074","-2,564667","505,4879",2830,1466,1364,No
La Rioja,La Rioja,Nestares,"42,26964","-2,61939","861,1385",79,46,33,No
La Rioja,La Rioja,Nieva de Cameros,"42,21777","-2,667628","1008,789",104,62,42,No
La Rioja,La Rioja,Ochánduri,"42,52465","-3,003631","550,3547",76,43,33,No
La Rioja,La Rioja,Ocón,"42,29795","-2,244663","885,0756",352,221,131,No
La Rioja,La Rioja,Ojacastro,"42,34657","-3,005141","792,9922",214,126,88,No
La Rioja,La Rioja,Ollauri,"42,54215","-2,833227","499,6054",332,178,154,No
La Rioja,La Rioja,Ortigosa de Cameros,"42,17596","-2,705041","1061,807",288,166,122,No
La Rioja,La Rioja,Pazuengos,"42,31839","-2,925584","1160,065",38,25,13,No
La Rioja,La Rioja,Pedroso,"42,03333","-2,716667","1699,063",99,58,41,No
La Rioja,La Rioja,Pinillos,"42,19918","-2,596651","1009,915",16,9,7,No
La Rioja,La Rioja,Pradejón,"42,33448","-2,068308","364,7923",3982,2122,1860,No
La Rioja,La Rioja,Pradillo,"42,17748","-2,640748","884,1365",68,32,36,No
La Rioja,La Rioja,Préjano,"42,18618","-2,179706","705,9279",228,117,111,No
La Rioja,La Rioja,Quel,"42,22894","-2,049811","477,9927",2037,1071,966,No
La Rioja,La Rioja,Rabanera,"42,18958","-2,486754","973,8629",38,28,10,No
La Rioja,La Rioja,Rasillo de Cameros (El),"42,19453","-2,69815","1098,583",141,73,68,No
La Rioja,La Rioja,Redal (El),"42,33796","-2,201439","530,1921",169,90,79,No
La Rioja,La Rioja,Ribafrecha,"42,35477","-2,387509","499,8856",993,528,465,No
La Rioja,La Rioja,Rincón de Soto,"42,23453","-1,850801","291,5012",3805,1951,1854,No
La Rioja,La Rioja,Robres del Castillo,"42,27408","-2,292233","732,1305",31,19,12,No
La Rioja,La Rioja,Rodezno,"42,5257","-2,845027","546,4205",323,188,135,No
La Rioja,La Rioja,Sajazarra,"42,5884","-2,961486","515,8929",136,67,69,No
La Rioja,La Rioja,San Asensio,"42,49755","-2,748897","535,0013",1274,683,591,No
La Rioja,La Rioja,San Millán de la Cogolla,"42,329","-2,861402","725,5252",293,191,102,No
La Rioja,La Rioja,San Millán de Yécora,"42,54663","-3,096873",658,59,41,18,No
La Rioja,La Rioja,San Román de Cameros,"42,23228","-2,473908","841,6791",166,85,81,No
La Rioja,La Rioja,San Torcuato,"42,48249","-2,890032","599,8317",71,39,32,No
La Rioja,La Rioja,San Vicente de la Sonsierra,"42,56242","-2,759273","499,6028",1150,628,522,No
La Rioja,La Rioja,Santa Coloma,"42,36699","-2,655694","763,788",143,86,57,No
La Rioja,La Rioja,Santa Engracia del Jubera,"42,30088","-2,292164","651,6323",176,102,74,No
La Rioja,La Rioja,Santa Eulalia Bajera,"42,2103","-2,191216","633,9897",131,71,60,No
La Rioja,La Rioja,Santo Domingo de la Calzada,"42,44199","-2,95259","641,3798",6780,3540,3240,No
La Rioja,La Rioja,Santurde de Rioja,"42,38959","-2,980024","713,6771",361,192,169,No
La Rioja,La Rioja,Santurdejo,"42,37824","-2,954972","776,8748",164,93,71,No
La Rioja,La Rioja,Sojuela,"42,37001","-2,545047","666,7807",201,117,84,No
La Rioja,La Rioja,Sorzano,"42,34253","-2,528136","722,3146",267,155,112,No
La Rioja,La Rioja,Sotés,"42,40012","-2,602225","670,8347",287,167,120,No
La Rioja,La Rioja,Soto en Cameros,"42,28662","-2,424889","732,1506",152,81,71,No
La Rioja,La Rioja,Terroba,"42,25843","-2,443991","799,225",39,21,18,No
La Rioja,La Rioja,Tirgo,"42,54567","-2,948646","521,4808",244,131,113,No
La Rioja,La Rioja,Tobía,"42,29815","-2,815388","689,8137",79,45,34,No
La Rioja,La Rioja,Tormantos,"42,49433","-3,074003","608,6924",161,94,67,No
La Rioja,La Rioja,Torre en Cameros,"42,24041","-2,51884","1134,403",13,11,2,No
La Rioja,La Rioja,Torrecilla en Cameros,"42,25526","-2,630543","751,1946",534,299,235,No
La Rioja,La Rioja,Torrecilla sobre Alesanco,"42,40828","-2,834565","613,0709",48,22,26,No
La Rioja,La Rioja,Torremontalbo,"42,50055","-2,685056","424,9834",17,7,10,No
La Rioja,La Rioja,Treviana,"42,55835","-3,051075","586,3843",201,110,91,No
La Rioja,La Rioja,Tricio,"42,40126","-2,718959","563,7631",424,212,212,No
La Rioja,La Rioja,Tudelilla,"42,29966","-2,116139","541,8914",419,237,182,No
La Rioja,La Rioja,Uruñuela,"42,44272","-2,707949","498,3737",924,473,451,No
La Rioja,La Rioja,Valdemadera,"41,98395","-2,073984","965,7645",9,6,3,No
La Rioja,La Rioja,Valgañón,"42,31764","-3,06729","937,2846",146,79,67,No
La Rioja,La Rioja,Ventosa,"42,40391","-2,626475","640,8217",173,97,76,No
La Rioja,La Rioja,Ventrosa,"42,15555","-2,852024","968,6185",58,36,22,No
La Rioja,La Rioja,Viguera,"42,30816","-2,533868","687,5367",444,244,200,No
La Rioja,La Rioja,Villalba de Rioja,"42,60916","-2,88795","552,1461",157,96,61,No
La Rioja,La Rioja,Villalobar de Rioja,"42,49213","-2,961956","586,6432",64,41,23,No
La Rioja,La Rioja,Villamediana de Iregua,"42,4263","-2,419214","444,9522",6414,3313,3101,No
La Rioja,La Rioja,Villanueva de Cameros,"42,16763","-2,64923","886,7664",101,58,43,No
La Rioja,La Rioja,Villar de Arnedo (El),"42,3207","-2,095296","433,9665",661,338,323,No
La Rioja,La Rioja,Villar de Torre,"42,37067","-2,865805","766,6995",277,152,125,No
La Rioja,La Rioja,Villarejo,"42,37299","-2,887695","833,6031",38,28,10,No
La Rioja,La Rioja,Villarroya,"42,13246","-2,066742","920,0107",10,5,5,No
La Rioja,La Rioja,Villarta-Quintana,"42,42986","-3,049242","754,0377",148,75,73,No
La Rioja,La Rioja,Villavelayo,"42,13184","-2,985576","952,2856",71,43,28,No
La Rioja,La Rioja,Villaverde de Rioja,"42,32081","-2,8139","798,5352",78,43,35,No
La Rioja,La Rioja,Villoslada de Cameros,"42,11401","-2,673385","1072,263",367,219,148,No
La Rioja,La Rioja,Viniegra de Abajo,"42,15181","-2,888074","887,5325",104,61,43,No
La Rioja,La Rioja,Viniegra de Arriba,"42,09575","-2,834686","1193,244",46,29,17,No
La Rioja,La Rioja,Zarratón,"42,51579","-2,882306","560,7578",328,188,140,No
La Rioja,La Rioja,Zarzosa,"42,1813","-2,341549","937,8779",14,11,3,No
La Rioja,La Rioja,Zorraquín,"42,32597","-3,039334","872,1453",83,45,38,No
Madrid,Madrid,Acebeda (La),"41,08697","-3,624634","1266,542",61,33,28,No
Madrid,Madrid,Ajalvir,"40,53437","-3,481002","680,1722",3780,1967,1813,No
Madrid,Madrid,Alameda del Valle,"40,9179","-3,843788","1109,934",237,136,101,No
Madrid,Madrid,Álamo (El),"40,22972","-3,992688","606,2238",7857,3922,3935,No
Madrid,Madrid,Alcalá de Henares,"40,48166","-3,364136","593,7416",204574,102436,102138,No
Madrid,Madrid,Alcobendas,"40,54754","-3,642091","694,4304",109104,53141,55963,No
Madrid,Madrid,Alcorcón,"40,34912","-3,828811","717,5549",167967,82705,85262,No
Madrid,Madrid,Aldea del Fresno,"40,32399","-4,202217","476,7994",2457,1324,1133,No
Madrid,Madrid,Algete,"40,59642","-3,497902","712,8972",20204,10096,10108,No
Madrid,Madrid,Alpedrete,"40,65875","-4,023713","916,7029",12797,6384,6413,No
Madrid,Madrid,Ambite,"40,3292","-3,181895","667,338",557,292,265,No
Madrid,Madrid,Anchuelo,"40,46549","-3,268585","761,7067",1005,530,475,No
Madrid,Madrid,Aranjuez,"40,03209","-3,603288","502,3892",54055,26606,27449,No
Madrid,Madrid,Arganda del Rey,"40,30095","-3,43808","626,9236",51489,26585,24904,No
Madrid,Madrid,Arroyomolinos,"40,26884","-3,920291","597,4142",13835,7074,6761,No
Madrid,Madrid,Atazar (El),"40,93333","-3,466667","900,2352",109,56,53,No
Madrid,Madrid,Batres,"40,21029","-3,922307","603,6849",1466,755,711,No
Madrid,Madrid,Becerril de la Sierra,"40,71638","-3,989412","1086,586",5083,2538,2545,No
Madrid,Madrid,Belmonte de Tajo,"40,13364","-3,339654","732,0183",1451,733,718,No
Madrid,Madrid,Berrueco (El),"40,88814","-3,561255","937,1234",585,310,275,No
Madrid,Madrid,Berzosa del Lozoya,"40,97594","-3,525082","1079,826",226,119,107,No
Madrid,Madrid,Boadilla del Monte,"40,40525","-3,876992","673,7737",43414,21305,22109,No
Madrid,Madrid,Boalo (El),"40,71746","-3,920084","953,0439",6413,3348,3065,No
Madrid,Madrid,Braojos,"41,04005","-3,643112","1189,477",190,106,84,No
Madrid,Madrid,Brea de Tajo,"40,23012","-3,109499","722,8417",515,273,242,No
Madrid,Madrid,Brunete,"40,40554","-3,997736","654,7903",9522,4773,4749,No
Madrid,Madrid,Buitrago del Lozoya,"40,99368","-3,636723","977,8387",2078,1058,1020,No
Madrid,Madrid,Bustarviejo,"40,85811","-3,70969","1217,359",2062,1047,1015,No
Madrid,Madrid,Cabanillas de la Sierra,"40,81968","-3,626066","921,8676",745,399,346,No
Madrid,Madrid,Cabrera (La),"40,86399","-3,615572","1040,395",2493,1301,1192,No
Madrid,Madrid,Cadalso de los Vidrios,"40,30094","-4,443737","799,9886",2903,1521,1382,No
Madrid,Madrid,Camarma de Esteruelas,"40,54861","-3,377597","639,19",6445,3309,3136,No
Madrid,Madrid,Campo Real,"40,33815","-3,380982","765,6791",5087,2598,2489,No
Madrid,Madrid,Canencia,"40,90981","-3,737718","1142,31",523,282,241,No
Madrid,Madrid,Carabaña,"40,25669","-3,234641","612,9524",1910,964,946,No
