Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Andalucía,Huelva,Punta Umbría,37.18248,-6.967148,"7,50116",14708,7493,7215,No
Andalucía,Huelva,Rociana del Condado,37.30781,-6.598672,"97,39848",7317,3713,3604,No
Andalucía,Huelva,Rosal de la Frontera,37.9678,-7.220527,"221,4779",1879,934,945,No
Andalucía,Huelva,San Bartolomé de la Torre,37.44596,-7.106683,"131,2254",3468,1759,1709,No
Andalucía,Huelva,San Juan del Puerto,37.31416,-6.840784,8,8049,4056,3993,No
Andalucía,Huelva,Santa Bárbara de Casa,37.79655,-7.188633,"310,5924",1160,577,583,No
Andalucía,Huelva,Santa Olalla del Cala,37.90651,-6.229617,"518,6226",2187,1115,1072,No
Andalucía,Huelva,Trigueros,37.38319,-6.833752,"78,58913",7584,3782,3802,No
Andalucía,Huelva,Valverde del Camino,37.57339,-6.753376,"282,4763",12780,6242,6538,No
Andalucía,Huelva,Villablanca,37.30373,-7.341905,"95,63974",2793,1476,1317,No
Andalucía,Huelva,Villalba del Alcor,37.39729,-6.476595,"161,8071",3510,1734,1776,No
Andalucía,Huelva,Villanueva de los Castillejos,37.50046,-7.272443,225,2812,1391,1421,No
Andalucía,Huelva,Villarrasa,37.38945,-6.606914,"66,98409",2151,1086,1065,No
Andalucía,Huelva,Zalamea la Real,37.67891,-6.660578,"409,5469",3414,1691,1723,No
Andalucía,Jaén,Albanchez de Mágina,37.79165,-3.468285,"838,4496",1228,620,608,No
Andalucía,Jaén,Alcalá la Real,37.46358,-3.925078,"929,4698",22783,11343,11440,No
Andalucía,Jaén,Alcaudete,37.59106,-4.086735,"660,8123",11135,5522,5613,No
Andalucía,Jaén,Andújar,38.03675,-4.054391,"215,333",39111,19305,19806,No
Andalucía,Jaén,Arjona,37.93648,-4.054891,"436,5915",5822,2894,2928,No
Andalucía,Jaén,Arjonilla,37.97355,-4.107027,"348,891",3851,1916,1935,No
Andalucía,Jaén,Arquillos,38.18201,-3.430886,"382,3034",1952,972,980,No
Andalucía,Jaén,Arroyo del Ojanco,38.32092,-2.894979,"540,2305",2483,1271,1212,No
Andalucía,Jaén,Baeza,37.99343,-3.469237,"759,475",16253,8062,8191,No
Andalucía,Jaén,Bailén,38.09588,-3.774859,"350,999",18785,9497,9288,No
Andalucía,Jaén,Baños de la Encina,38.17133,-3.774258,"419,4892",2716,1402,1314,No
Andalucía,Jaén,Beas de Segura,38.25238,-2.889883,"581,1347",5591,2882,2709,No
Andalucía,Jaén,Bedmar y Garcíez,37.82271,-3.411761,"645,4688",3127,1567,1560,No
Andalucía,Jaén,Begíjar,37.98452,-3.53483,"556,9252",3165,1581,1584,No
Andalucía,Jaén,Bélmez de la Moraleda,37.7239,-3.38222,"863,7288",1833,910,923,No
Andalucía,Jaén,Cabra del Santo Cristo,37.70535,-3.286108,"946,8475",2101,1103,998,No
Andalucía,Jaén,Cambil,37.67691,-3.565627,"766,1705",2968,1533,1435,No
Andalucía,Jaén,Campillo de Arenas,37.55593,-3.635789,"873,8444",2094,1100,994,No
Andalucía,Jaén,Canena,38.04868,-3.482172,"522,5807",2083,1043,1040,No
Andalucía,Jaén,Cárcheles,37.6533,-3.635799,"797,9011",1505,780,725,No
Andalucía,Jaén,Carolina (La),38.27468,-3.615412,"598,452",15880,7832,8048,No
Andalucía,Jaén,Castellar,38.25621,-3.131925,"755,1962",3601,1855,1746,No
Andalucía,Jaén,Castillo de Locubín,37.52826,-3.943678,"702,9443",4732,2337,2395,No
Andalucía,Jaén,Cazorla,37.91055,-3.002167,"803,9982",8133,3917,4216,No
Andalucía,Jaén,Chiclana de Segura,38.31147,-3.042188,"849,2234",1230,637,593,No
Andalucía,Jaén,Chilluévar,38.00106,-3.031099,"731,5903",1594,777,817,No
Andalucía,Jaén,Frailes,37.48515,-3.838214,"965,3821",1788,904,884,No
Andalucía,Jaén,Fuensanta de Martos,37.64784,-3.906,"739,0327",3286,1612,1674,No
Andalucía,Jaén,Fuerte del Rey,37.87396,-3.884589,"436,6272",1354,695,659,No
Andalucía,Jaén,Guardia de Jaén (La),37.74164,-3.692717,"617,7798",4061,2128,1933,No
Andalucía,Jaén,Guarromán,38.18151,-3.686501,"348,1273",2936,1470,1466,No
Andalucía,Jaén,Huelma,37.64524,-3.455428,"957,8574",6231,3108,3123,No
Andalucía,Jaén,Huesa,37.76411,-3.078167,"633,4688",2677,1360,1317,No
Andalucía,Jaén,Ibros,38.02261,-3.502375,"595,4207",3122,1571,1551,No
Andalucía,Jaén,Iruela (La),37.92038,-2.993985,"940,507",1985,1005,980,No
Andalucía,Jaén,Iznatoraf,38.15744,-3.032914,"1037,591",1107,570,537,No
Andalucía,Jaén,Jabalquinto,38.01932,-3.724704,"487,9245",2351,1185,1166,No
Andalucía,Jaén,Jaén,37.76574,-3.789518,"576,3939",116557,56348,60209,Si
Andalucía,Jaén,Jamilena,37.74709,-3.912299,"754,0273",3485,1772,1713,No
Andalucía,Jaén,Jimena,37.84158,-3.476529,"610,7731",1464,710,754,No
Andalucía,Jaén,Jódar,37.84398,-3.352545,"650,8392",12157,6027,6130,No
Andalucía,Jaén,Lahiguera,37.97049,-3.989164,"372,6848",1886,940,946,No
Andalucía,Jaén,Linares,38.09362,-3.635844,"410,825",61338,30067,31271,No
Andalucía,Jaén,Lopera,37.94367,-4.214694,"272,2022",4008,1971,2037,No
Andalucía,Jaén,Mancha Real,37.78617,-3.612393,"759,8338",10972,5533,5439,No
Andalucía,Jaén,Marmolejo,38.04433,-4.170608,"244,3259",7595,3821,3774,No
Andalucía,Jaén,Martos,37.72278,-3.966259,"739,3722",24655,12106,12549,No
Andalucía,Jaén,Mengíbar,37.96833,-3.808806,"322,3982",9572,4805,4767,No
Andalucía,Jaén,Montizón,38.34243,-3.103404,"644,2109",1904,976,928,No
Andalucía,Jaén,Navas de San Juan,38.18464,-3.315369,"660,0787",5030,2503,2527,No
Andalucía,Jaén,Noalejo,37.52939,-3.653675,"1090,677",2023,1016,1007,No
Andalucía,Jaén,Orcera,38.31738,-2.664912,"758,6879",2070,1038,1032,No
Andalucía,Jaén,Peal de Becerro,37.91332,-3.121655,"548,8191",5574,2808,2766,No
Andalucía,Jaén,Pegalajar,37.73797,-3.651098,"795,4036",3141,1568,1573,No
Andalucía,Jaén,Porcuna,37.87086,-4.184721,"468,4524",6868,3487,3381,No
Andalucía,Jaén,Pozo Alcón,37.70512,-2.93436,"866,2172",5396,2775,2621,No
Andalucía,Jaén,Puente de Génave,38.35323,-2.804408,"546,5222",2222,1102,1120,No
Andalucía,Jaén,Puerta de Segura (La),38.34861,-2.737147,"584,877",2638,1313,1325,No
Andalucía,Jaén,Quesada,37.8451,-3.067591,"679,3597",5916,2958,2958,No
Andalucía,Jaén,Rus,38.04807,-3.462054,"589,6185",3801,1935,1866,No
Andalucía,Jaén,Sabiote,38.06915,-3.306595,"829,248",4291,2170,2121,No
Andalucía,Jaén,Santa Elena,38.33911,-3.539236,"744,1349",1032,538,494,No
Andalucía,Jaén,Santiago-Pontones,38.1,-2.55,"1229,572",3758,1932,1826,No
Andalucía,Jaén,Santisteban del Puerto,38.24746,-3.206428,"706,2657",4860,2493,2367,No
Andalucía,Jaén,Santo Tomé,38.02818,-3.101844,"450,9806",2460,1282,1178,No
Andalucía,Jaén,Segura de la Sierra,38.29776,-2.651513,"1110,403",2054,1051,1003,No
Andalucía,Jaén,Siles,38.38734,-2.58131,"831,9842",2438,1236,1202,No
Andalucía,Jaén,Sorihuela del Guadalimar,38.23954,-3.054152,"630,3478",1333,695,638,No
Andalucía,Jaén,Torre del Campo,37.77657,-3.895521,"627,6521",14627,7377,7250,No
Andalucía,Jaén,Torreblascopedro,37.99618,-3.638916,"329,4734",2801,1411,1390,No
Andalucía,Jaén,Torredonjimeno,37.76543,-3.959263,"585,9095",14181,6999,7182,No
Andalucía,Jaén,Torreperogil,38.0345,-3.287597,"757,6904",7225,3549,3676,No
Andalucía,Jaén,Torres,37.78608,-3.510031,"885,6928",1663,835,828,No
Andalucía,Jaén,Torres de Albánchez,38.41451,-2.677051,"830,6685",1001,513,488,No
Andalucía,Jaén,Úbeda,38.00809,-3.368519,"737,4617",35649,17489,18160,No
Andalucía,Jaén,Valdepeñas de Jaén,37.59034,-3.819645,"921,3818",4198,2091,2107,No
Andalucía,Jaén,Vilches,38.20467,-3.507662,"546,2039",4938,2502,2436,No
Andalucía,Jaén,Villacarrillo,38.11541,-3.087194,"793,0148",11294,5700,5594,No
Andalucía,Jaén,Villanueva de la Reina,38.00499,-3.919512,"220,4884",3435,1748,1687,No
Andalucía,Jaén,Villanueva del Arzobispo,38.16934,-3.010099,"673,1283",8714,4502,4212,No
Andalucía,Jaén,Villardompardo,37.83969,-4.001286,"443,1493",1132,566,566,No
Andalucía,Jaén,Villares (Los),37.68932,-3.81857,"636,1295",5783,2876,2907,No
Andalucía,Jaén,Villatorres,37.9313,-3.692753,"302,4043",4445,2255,2190,No
Andalucía,Málaga,Alameda,37.20783,-4.658073,"431,0601",5481,2732,2749,No
Andalucía,Málaga,Alcaucín,36.90263,-4.114147,"506,8431",2576,1305,1271,No
Andalucía,Málaga,Alfarnate,36.99511,-4.260656,"890,3339",1348,698,650,No
Andalucía,Málaga,Algarrobo,36.77216,-4.039314,"76,22504",6219,3128,3091,No
Andalucía,Málaga,Alhaurín de la Torre,36.66836,-4.552967,"55,9206",35114,17562,17552,No
Andalucía,Málaga,Alhaurín el Grande,36.64186,-4.691447,"262,0032",23319,11730,11589,No
Andalucía,Málaga,Almáchar,36.80859,-4.217409,"251,3838",1888,963,925,No
Andalucía,Málaga,Almargen,37.00392,-5.021193,"511,2607",2154,1074,1080,No
Andalucía,Málaga,Almogía,36.82528,-4.540719,"369,3161",4298,2204,2094,No
Andalucía,Málaga,Álora,36.82264,-4.706715,"217,7383",13395,6763,6632,No
Andalucía,Málaga,Alozaina,36.72768,-4.85646,"367,5125",2242,1149,1093,No
Andalucía,Málaga,Antequera,37.01938,-4.562885,"519,31",45168,22257,22911,No
Andalucía,Málaga,Archidona,37.09481,-4.387545,"711,6459",8858,4415,4443,No
Andalucía,Málaga,Ardales,36.87798,-4.846642,"408,7493",2641,1327,1314,No
Andalucía,Málaga,Arenas,36.81469,-4.043716,"395,6026",1391,742,649,No
Andalucía,Málaga,Arriate,36.79936,-5.140064,"596,1475",4136,2031,2105,No
Andalucía,Málaga,Benahavís,36.52446,-5.046305,"169,0831",4373,2257,2116,No
Andalucía,Málaga,Benalmádena,36.59523,-4.573368,"246,0654",58854,29111,29743,No
Andalucía,Málaga,Benamargosa,36.83208,-4.19239,"107,37",1631,832,799,No
Andalucía,Málaga,Benamocarra,36.7912,-4.159968,"129,8485",3061,1563,1498,No
Andalucía,Málaga,Benaoján,36.71874,-5.25315,"565,6541",1604,819,785,No
Andalucía,Málaga,Borge (El),36.81446,-4.23489,"253,297",1026,532,494,No
Andalucía,Málaga,Burgo (El),36.78993,-4.946407,"578,5044",2004,1009,995,No
Andalucía,Málaga,Campillos,37.04541,-4.861525,"458,5459",8658,4336,4322,No
Andalucía,Málaga,Cañete la Real,36.95146,-5.024308,"750,4806",2014,1013,1001,No
Andalucía,Málaga,Canillas de Aceituno,36.87345,-4.082042,"653,6641",2323,1191,1132,No
Andalucía,Málaga,Cártama,36.71131,-4.630741,"103,493",21313,10895,10418,No
Andalucía,Málaga,Casabermeja,36.89404,-4.428977,"543,2839",3520,1860,1660,No
Andalucía,Málaga,Casarabonela,36.78524,-4.842167,"469,9098",2748,1446,1302,No
Andalucía,Málaga,Casares,36.44333,-5.273519,"395,2425",4993,2594,2399,No
Andalucía,Málaga,Coín,36.65871,-4.760344,"212,3918",21866,11231,10635,No
Andalucía,Málaga,Colmenar,36.90502,-4.335212,"674,2641",3621,1841,1780,No
Andalucía,Málaga,Comares,36.84872,-4.247061,"691,9902",1591,837,754,No
Andalucía,Málaga,Cómpeta,36.833,-3.974872,"631,6203",3854,1985,1869,No
Andalucía,Málaga,Cortes de la Frontera,36.61691,-5.342681,"623,0131",3714,1883,1831,No
Andalucía,Málaga,Cuevas Bajas,37.23587,-4.489641,"316,253",1454,725,729,No
Andalucía,Málaga,Cuevas de San Marcos,37.26963,-4.414079,"407,2341",4131,2076,2055,No
Andalucía,Málaga,Cuevas del Becerro,36.87637,-5.045729,"727,9931",1801,886,915,No
Andalucía,Málaga,Estepona,36.42477,-5.144903,"9,655864",65592,32976,32616,No
Andalucía,Málaga,Frigiliana,36.79252,-3.898076,"326,0266",3071,1520,1551,No
Andalucía,Málaga,Fuengirola,36.53901,-4.624353,"9,702183",71482,35339,36143,No
Andalucía,Málaga,Fuente de Piedra,37.13463,-4.729656,"444,6066",2783,1418,1365,No
Andalucía,Málaga,Gaucín,36.5183,-5.317524,"609,3961",1929,1007,922,No
Andalucía,Málaga,Guaro,36.65645,-4.833355,"347,6602",2272,1134,1138,No
Andalucía,Málaga,Humilladero,37.11469,-4.703457,447,3291,1631,1660,No
Andalucía,Málaga,Istán,36.58216,-4.949401,"295,7882",1496,767,729,No
Andalucía,Málaga,Málaga,36.71965,-4.420019,"20,76588",568305,274209,294096,Si
Andalucía,Málaga,Manilva,36.37706,-5.249271,"135,0445",13813,7249,6564,No
Andalucía,Málaga,Marbella,36.50994,-4.886352,"23,81581",134623,65808,68815,No
Andalucía,Málaga,Mijas,36.5957,-4.637619,"421,1643",73787,37063,36724,No
Andalucía,Málaga,Moclinejo,36.7712,-4.254001,"443,1213",1256,651,605,No
Andalucía,Málaga,Mollina,37.12564,-4.657106,"476,1912",5152,2624,2528,No
Andalucía,Málaga,Monda,36.63018,-4.831124,"359,9482",2410,1230,1180,No
Andalucía,Málaga,Montejaque,36.73365,-5.251382,"696,3243",1009,493,516,No
Andalucía,Málaga,Nerja,36.74503,-3.876649,"25,00439",21811,10824,10987,No
Andalucía,Málaga,Ojén,36.56424,-4.856492,"314,1743",2805,1446,1359,No
Andalucía,Málaga,Periana,36.92694,-4.187304,"570,6861",3611,1859,1752,No
Andalucía,Málaga,Pizarra,36.76717,-4.707456,"88,95549",8785,4484,4301,No
Andalucía,Málaga,Rincón de la Victoria,36.71566,-4.275504,"3,764837",38666,19178,19488,No
Andalucía,Málaga,Riogordo,36.91491,-4.293622,"390,2326",3102,1597,1505,No
Andalucía,Málaga,Ronda,36.74196,-5.166412,"721,0318",36827,18124,18703,No
Andalucía,Málaga,Sayalonga,36.79799,-4.011899,"364,6231",1564,783,781,No
Andalucía,Málaga,Sierra de Yeguas,37.12461,-4.868739,"451,5096",3566,1778,1788,No
Andalucía,Málaga,Teba,36.98348,-4.920274,"541,6072",4201,2116,2085,No
Andalucía,Málaga,Tolox,36.68674,-4.904676,"305,9531",2373,1206,1167,No
Andalucía,Málaga,Torremolinos,36.62179,-4.500273,"52,33766",65448,32845,32603,No
Andalucía,Málaga,Torrox,36.75845,-3.952617,"146,8773",16890,8466,8424,No
Andalucía,Málaga,Valle de Abdalajís,36.93133,-4.682709,"345,6492",2842,1396,1446,No
Andalucía,Málaga,Vélez-Málaga,36.77864,-4.100675,"55,92748",74190,37038,37152,No
Andalucía,Málaga,Villanueva de Algaidas,37.18628,-4.450837,"542,5474",4560,2332,2228,No
Andalucía,Málaga,Villanueva de Tapia,37.18035,-4.335978,"659,881",1667,847,820,No
Andalucía,Málaga,Villanueva del Rosario,36.99622,-4.364309,"694,9512",3712,1848,1864,No
Andalucía,Málaga,Villanueva del Trabuco,37.02825,-4.338388,"685,7935",5408,2711,2697,No
Andalucía,Málaga,Viñuela,36.8628,-4.141331,"166,8159",1994,1010,984,No
Andalucía,Málaga,Yunquera,36.73168,-4.920869,"675,0898",3237,1651,1586,No
Andalucía,Sevilla,Aguadulce,37.25283,-4.991125,"269,4199",2124,1070,1054,No
Andalucía,Sevilla,Alanís,38.03748,-5.715293,"674,499",1894,939,955,No
Andalucía,Sevilla,Albaida del Aljarafe,37.42702,-6.165926,"165,9894",2881,1465,1416,No
Andalucía,Sevilla,Alcalá de Guadaíra,37.33833,-5.844032,"55,89719",70155,34956,35199,No
Andalucía,Sevilla,Alcalá del Río,37.51827,-5.978236,"27,89068",10869,5512,5357,No
Andalucía,Sevilla,Alcolea del Río,37.61416,-5.671293,"31,59125",3394,1683,1711,No
Andalucía,Sevilla,Algaba (La),37.46177,-6.013736,"11,90946",14942,7466,7476,No
Andalucía,Sevilla,Algámitas,37.01501,-5.149775,"426,4051",1363,704,659,No
Andalucía,Sevilla,Almadén de la Plata,37.87345,-6.079766,"454,1956",1533,778,755,No
Andalucía,Sevilla,Almensilla,37.30904,-6.113987,"46,3095",5598,2857,2741,No
Andalucía,Sevilla,Arahal,37.2641,-5.542829,"119,1923",19248,9517,9731,No
Andalucía,Sevilla,Aznalcázar,37.30518,-6.248415,"66,94781",4064,2062,2002,No
Andalucía,Sevilla,Aznalcóllar,37.52354,-6.269565,"142,9431",6185,3176,3009,No
Andalucía,Sevilla,Badolatosa,37.30871,-4.672858,"223,3192",3214,1656,1558,No
Andalucía,Sevilla,Benacazón,37.35343,-6.199005,"122,7115",6431,3265,3166,No
Andalucía,Sevilla,Bollullos de la Mitación,37.34011,-6.138757,"89,16615",8849,4471,4378,No
Andalucía,Sevilla,Bormujos,37.37101,-6.070961,"100,3896",18590,9242,9348,No
Andalucía,Sevilla,Brenes,37.55057,-5.873065,"20,4634",12460,6261,6199,No
Andalucía,Sevilla,Burguillos,37.58725,-5.967274,"82,8983",5781,2925,2856,No
Andalucía,Sevilla,Cabezas de San Juan (Las),36.98133,-5.940864,"66,06638",16464,8369,8095,No
Andalucía,Sevilla,Camas,37.40087,-6.032911,"10,96704",26015,12750,13265,No
Andalucía,Sevilla,Campana (La),37.56945,-5.425768,"138,4237",5469,2743,2726,No
Andalucía,Sevilla,Cañada Rosal,37.59894,-5.210358,"157,5748",3198,1598,1600,No
Andalucía,Sevilla,Cantillana,37.60867,-5.825826,"31,12143",10627,5420,5207,No
Andalucía,Sevilla,Carmona,37.47102,-5.642328,"217,9807",28344,14321,14023,No
Andalucía,Sevilla,Carrión de los Céspedes,37.36847,-6.328958,"101,1786",2487,1201,1286,No
Andalucía,Sevilla,Casariche,37.29389,-4.759532,"307,1805",5605,2860,2745,No
Andalucía,Sevilla,Castilblanco de los Arroyos,37.67459,-5.9893,"328,9605",5150,2607,2543,No
Andalucía,Sevilla,Castilleja de Guzmán,37.40865,-6.057408,"132,0701",2744,1406,1338,No
Andalucía,Sevilla,Castilleja de la Cuesta,37.38644,-6.051838,"99,49868",17150,8412,8738,No
Andalucía,Sevilla,Castillo de las Guardas (El),37.6916,-6.314299,"344,4214",1614,833,781,No
Andalucía,Sevilla,Cazalla de la Sierra,37.9296,-5.760799,"589,1179",5034,2491,2543,No
Andalucía,Sevilla,Constantina,37.87227,-5.619115,"562,725",6598,3294,3304,No
Andalucía,Sevilla,Coria del Río,37.28506,-6.051814,"12,71133",28100,14157,13943,No
Andalucía,Sevilla,Coripe,36.97023,-5.441308,"322,8958",1462,735,727,No
Andalucía,Sevilla,Coronil (El),37.08228,-5.633467,135,5048,2561,2487,No
Andalucía,Sevilla,Corrales (Los),37.09732,-4.98291,"387,234",4073,2078,1995,No
Andalucía,Sevilla,Cuervo de Sevilla (El),36.85136,-6.041625,"59,24586",8562,4358,4204,No
Andalucía,Sevilla,Dos Hermanas,37.28318,-5.922242,"47,75739",122943,60935,62008,No
Andalucía,Sevilla,Écija,37.54093,-5.079953,109,40400,19901,20499,No
Andalucía,Sevilla,Espartinas,37.37997,-6.123577,"129,527",12648,6341,6307,No
Andalucía,Sevilla,Estepa,37.29147,-4.878506,"536,463",12632,6279,6353,No
Andalucía,Sevilla,Fuentes de Andalucía,37.46221,-5.348385,"181,6506",7358,3676,3682,No
Andalucía,Sevilla,Gelves,37.33677,-6.025333,"9,087679",9083,4520,4563,No
Andalucía,Sevilla,Gerena,37.52553,-6.157654,"91,18767",6503,3286,3217,No
Andalucía,Sevilla,Gilena,37.25134,-4.913494,466,3933,1972,1961,No
Andalucía,Sevilla,Gines,37.38713,-6.078264,"122,6012",12934,6369,6565,No
Andalucía,Sevilla,Guadalcanal,38.09198,-5.821165,"666,4088",2973,1475,1498,No
Andalucía,Sevilla,Guillena,37.53902,-6.052268,"23,11958",11109,5572,5537,No
Andalucía,Sevilla,Herrera,37.36176,-4.850014,"250,9977",6530,3250,3280,No
Andalucía,Sevilla,Huévar del Aljarafe,37.35599,-6.27659,"72,44372",2575,1336,1239,No
Andalucía,Sevilla,Isla Mayor,37.13356,-6.162807,4,5873,2966,2907,No
Andalucía,Sevilla,Lantejuela (La),37.35353,-5.222986,"152,5531",3885,1979,1906,No
Andalucía,Sevilla,Lebrija,36.91951,-6.078367,"36,06404",26434,13321,13113,No
Andalucía,Sevilla,Lora del Río,37.65923,-5.526284,"42,94636",19352,9619,9733,No
Andalucía,Sevilla,Luisiana (La),37.52613,-5.248721,"170,004",4608,2329,2279,No
Andalucía,Sevilla,Mairena del Alcor,37.37316,-5.747595,"131,1066",20510,10258,10252,No
Andalucía,Sevilla,Mairena del Aljarafe,37.34449,-6.065354,"67,95491",40700,20150,20550,No
Andalucía,Sevilla,Marchena,37.32972,-5.416465,"132,541",19768,9851,9917,No
Andalucía,Sevilla,Marinaleda,37.37473,-4.953792,"211,5678",2724,1379,1345,No
Andalucía,Sevilla,Martín de la Jara,37.10655,-4.962173,"403,103",2790,1438,1352,No
Andalucía,Sevilla,Molares (Los),37.15531,-5.719529,"78,48339",3186,1643,1543,No
Andalucía,Sevilla,Montellano,36.99564,-5.570882,"270,6418",7127,3569,3558,No
Andalucía,Sevilla,Morón de la Frontera,37.1223,-5.451869,"231,4267",28455,14149,14306,No
Andalucía,Sevilla,Navas de la Concepción (Las),37.93347,-5.464808,"433,0268",1749,874,875,No
Andalucía,Sevilla,Olivares,37.41868,-6.155926,"173,8805",9420,4741,4679,No
Andalucía,Sevilla,Osuna,37.23697,-5.102748,"291,4922",17851,8821,9030,No
Andalucía,Sevilla,Palacios y Villafranca (Los),37.15859,-5.924166,"8,847688",36824,18586,18238,No
Andalucía,Sevilla,Palomares del Río,37.32256,-6.057716,"38,78385",6811,3422,3389,No
Andalucía,Sevilla,Paradas,37.28981,-5.497219,"124,3341",7065,3547,3518,No
Andalucía,Sevilla,Pedrera,37.22301,-4.896754,"456,6477",5326,2652,2674,No
Andalucía,Sevilla,Pedroso (El),37.84222,-5.763515,"413,6199",2267,1129,1138,No
Andalucía,Sevilla,Peñaflor,37.70726,-5.346412,"56,938",3812,1920,1892,No
Andalucía,Sevilla,Pilas,37.30167,-6.302449,"69,78975",13386,6764,6622,No
Andalucía,Sevilla,Pruna,36.97364,-5.222943,"546,836",2913,1489,1424,No
Andalucía,Sevilla,Puebla de Cazalla (La),37.22441,-5.31227,"173,4698",11325,5687,5638,No
Andalucía,Sevilla,Puebla de los Infantes (La),37.77852,-5.388995,"235,6329",3262,1622,1640,No
Andalucía,Sevilla,Puebla del Río (La),37.26748,-6.062557,"21,86605",12143,6017,6126,No
Andalucía,Sevilla,Real de la Jara (El),37.95061,-6.1559,"462,9557",1626,787,839,No
Andalucía,Sevilla,Rinconada (La),37.4878,-5.979309,"11,99988",35928,17955,17973,No
Andalucía,Sevilla,Roda de Andalucía (La),37.20099,-4.779276,"403,1315",4421,2215,2206,No
Andalucía,Sevilla,Ronquillo (El),37.72555,-6.176963,"337,517",1424,737,687,No
Andalucía,Sevilla,Rubio (El),37.3557,-4.988925,"207,1797",3587,1782,1805,No
Andalucía,Sevilla,Salteras,37.41824,-6.111633,"153,2617",5009,2469,2540,No
Andalucía,Sevilla,San Juan de Aznalfarache,37.35838,-6.035451,"52,55407",20779,10082,10697,No
Andalucía,Sevilla,Sanlúcar la Mayor,37.38578,-6.201977,"135,8951",12749,6354,6395,No
Andalucía,Sevilla,Santiponce,37.43869,-6.038414,"16,95212",8135,4069,4066,No
Andalucía,Sevilla,Saucejo (El),37.07005,-5.096187,"533,4467",4485,2245,2240,No
Andalucía,Sevilla,Sevilla,37.38264,-5.996295,"8,265573",703206,335097,368109,Si
